"Date","Price","Open","High","Low","Vol.","Change %"
"2020- 07- 02","99,000","98,300","99,700","98,300","0.00K","0.81%"
"2020- 07- 01","98,200","98,700","99,500","98,000","0.40K","0.51%"
"2020- 06- 30","97,700","99,100","99,300","97,700","0.12K","0.00%"
"2020- 06- 29","97,700","97,700","98,700","97,600","939.17K","-2.30%"
"2020- 06- 28","100,000","100,000","100,000","100,000","","0.00%"
"2020- 06- 26","100,000","100,500","101,000","99,500","668.02K","0.60%"
"2020- 06- 25","99,400","100,500","101,000","99,400","0.02K","-3.50%"
"2020- 06- 24","103,000","100,500","103,500","99,900","0.12K","4.36%"
"2020- 06- 23","98,700","99,200","101,000","98,000","0.01K","0.20%"
"2020- 06- 22","98,500","99,100","100,000","98,500","0.01K","-1.50%"
"2020- 06- 21","100,000","100,000","100,000","100,000","","0.00%"
"2020- 06- 19","100,000","101,000","101,500","99,100","871.40K","0.00%"
"2020- 06- 18","100,000","99,100","102,000","98,400","0.59K","-0.50%"
"2020- 06- 17","100,500","100,000","100,500","99,400","0.20K","-0.99%"
"2020- 06- 16","101,500","99,100","101,500","99,100","1.36M","4.64%"
"2020- 06- 15","97,000","102,000","102,500","97,000","0.27K","-6.28%"
"2020- 06- 14","103,500","103,500","103,500","103,500","","0.00%"
"2020- 06- 12","103,500","101,500","105,000","101,500","1.95M","-4.61%"
"2020- 06- 11","108,500","110,500","111,000","107,000","0.25K","-2.69%"
"2020- 06- 10","111,500","111,000","112,000","109,000","1.99K","-0.45%"
"2020- 06- 09","112,000","114,000","115,000","110,500","1.01K","-0.88%"
"2020- 06- 08","113,000","114,000","114,500","111,500","0.00K","1.80%"
"2020- 06- 07","111,000","111,000","111,000","111,000","","0.00%"
"2020- 06- 05","111,000","108,000","112,000","106,500","2.01M","2.30%"
"2020- 06- 04","108,500","111,500","113,000","105,000","0.01K","0.00%"
"2020- 06- 03","108,500","105,500","110,000","105,500","0.17K","5.85%"
"2020- 06- 02","102,500","99,500","103,000","98,700","0.20K","2.50%"
"2020- 06- 01","100,000","98,000","101,500","98,000","1.89M","2.04%"
"2020- 05- 31","98,000","98,000","98,000","98,000","","0.00%"
"2020- 05- 29","98,000","96,300","99,200","96,300","1.98M","0.82%"
"2020- 05- 28","97,200","99,600","99,600","96,200","0.26K","-0.92%"
"2020- 05- 27","98,100","98,800","99,400","97,300","0.23K","0.31%"
"2020- 05- 26","97,800","95,900","99,500","95,600","0.53K","1.88%"
"2020- 05- 25","96,000","94,900","96,200","94,000","0.23K","1.59%"
"2020- 05- 24","94,500","94,500","94,500","94,500","","0.00%"
"2020- 05- 22","94,500","97,100","97,200","94,000","1.61M","-2.78%"
"2020- 05- 21","97,200","98,600","98,700","96,600","1.46M","-0.10%"
"2020- 05- 20","97,300","98,100","98,100","96,400","0.09K","-1.82%"
"2020- 05- 19","99,100","95,100","99,300","94,700","0.73K","7.83%"
"2020- 05- 18","91,900","92,200","92,200","91,000","0.07K","-0.43%"
"2020- 05- 17","92,300","92,300","92,300","92,300","","0.00%"
"2020- 05- 15","92,300","92,000","92,700","91,200","819.54K","0.00%"
"2020- 05- 14","92,300","92,500","92,900","91,500","0.28K","-0.86%"
"2020- 05- 13","93,100","90,800","93,100","90,500","1.71K","1.31%"
"2020- 05- 12","91,900","93,200","93,800","91,100","1.25M","-1.92%"
"2020- 05- 11","93,700","95,800","96,500","93,500","1.68M","-0.85%"
"2020- 05- 10","94,500","94,500","94,500","94,500","","0.00%"
"2020- 05- 08","94,500","93,000","95,400","93,000","1.74M","2.05%"
"2020- 05- 07","92,600","92,800","93,000","91,800","823.24K","-0.64%"
"2020- 05- 06","93,200","93,300","94,200","92,600","1.03M","1.86%"
"2020- 05- 05","91,500","91,500","91,500","91,500","","0.00%"
"2020- 05- 04","91,500","91,100","92,900","90,700","1.26M","-2.24%"
"2020- 05- 03","93,600","93,600","93,600","93,600","","0.00%"
"2020- 04- 29","93,600","93,500","94,000","92,400","1.18M","0.43%"
"2020- 04- 28","93,200","92,500","94,400","92,200","1.44M","1.75%"
"2020- 04- 27","91,600","90,300","92,500","90,200","1.21M","1.66%"
"2020- 04- 26","90,100","90,100","90,100","90,100","","0.00%"
"2020- 04- 24","90,100","91,300","92,300","90,100","1.85M","-2.49%"
"2020- 04- 23","92,400","93,700","95,100","92,100","3.15M","-0.22%"
"2020- 04- 22","92,600","90,800","95,200","89,400","3.10M","-0.96%"
"2020- 04- 21","93,500","96,100","96,500","91,300","3.62M","-4.20%"
"2020- 04- 20","97,600","100,000","100,500","97,100","2.13M","-2.89%"
"2020- 04- 19","100,500","100,500","100,500","100,500","","0.00%"
"2020- 04- 17","100,500","101,000","103,500","100,000","1.48M","1.41%"
"2020- 04- 16","99,100","98,900","100,500","98,300","1.34M","-0.90%"
"2020- 04- 15","100,000","100,000","100,000","100,000","","0.00%"
"2020- 04- 14","100,000","98,600","101,500","97,700","1.58M","2.25%"
"2020- 04- 13","97,800","98,800","99,000","97,400","1.33M","-1.91%"
"2020- 04- 12","99,700","99,700","99,700","99,700","","0.00%"
"2020- 04- 10","99,700","97,400","101,500","96,200","2.80M","2.68%"
"2020- 04- 09","97,100","92,300","97,900","91,100","3.76M","7.89%"
"2020- 04- 08","90,000","89,800","91,900","88,900","1.78M","-0.44%"
"2020- 04- 07","90,400","92,100","92,500","88,600","2.58M","1.80%"
"2020- 04- 06","88,800","86,500","88,800","85,900","1.67M","2.90%"
"2020- 04- 05","86,300","86,300","86,300","86,300","","0.00%"
"2020- 04- 03","86,300","86,600","87,000","85,600","1.16M","-0.35%"
"2020- 04- 02","86,600","85,300","86,800","83,000","1.48M","1.41%"
"2020- 04- 01","85,400","88,500","90,100","85,300","2.11M","-3.72%"
"2020- 03- 31","88,700","87,700","88,700","86,000","2.11M","3.86%"
"2020- 03- 30","85,400","82,800","86,400","82,100","1.73M","-1.16%"
"2020- 03- 29","86,400","86,400","86,400","86,400","","0.00%"
"2020- 03- 27","86,400","89,700","90,000","84,500","2.50M","1.77%"
"2020- 03- 26","84,900","85,500","90,200","82,600","0.33K","0.47%"
"2020- 03- 25","84,500","79,800","85,500","78,900","0.96K","12.97%"
"2020- 03- 24","74,800","71,400","75,700","70,000","0.02K","8.56%"
"2020- 03- 23","68,900","67,200","71,000","66,300","1.17K","-3.09%"
"2020- 03- 22","71,100","71,100","71,100","71,100","","0.00%"
"2020- 03- 20","71,100","67,500","72,400","65,000","3.32M","7.89%"
"2020- 03- 19","65,900","75,200","75,900","65,100","0.13K","-10.34%"
"2020- 03- 18","73,500","80,500","81,200","73,500","2.66M","-8.24%"
"2020- 03- 17","80,100","78,100","83,400","78,100","2.37M","-3.38%"
"2020- 03- 16","82,900","88,300","89,500","82,900","2.66M","-4.93%"
"2020- 03- 15","87,200","87,200","87,200","87,200","","0.00%"
"2020- 03- 13","87,200","86,500","90,200","83,500","4.77M","-8.21%"
"2020- 03- 12","95,000","100,000","100,500","94,500","2.31M","-5.00%"
"2020- 03- 11","100,000","103,000","103,000","99,700","1.72M","-1.96%"
"2020- 03- 10","102,000","102,500","105,000","101,000","2.08M","-1.92%"
"2020- 03- 09","104,000","108,000","108,000","103,500","1.65M","-5.88%"
"2020- 03- 08","110,500","110,500","110,500","110,500","","0.00%"
"2020- 03- 06","110,500","113,000","113,500","110,000","1.38M","-3.07%"
"2020- 03- 05","114,000","115,500","116,000","113,000","1.13M","0.88%"
"2020- 03- 04","113,000","112,000","114,000","112,000","1.31M","0.44%"
"2020- 03- 03","112,500","116,000","116,500","112,000","1.36M","-0.88%"
"2020- 03- 02","113,500","116,000","116,000","113,000","1.18M","-1.30%"
"2020- 03- 01","115,000","115,000","115,000","115,000","","0.00%"
"2020- 02- 28","115,000","118,500","119,000","114,000","1.77M","-4.96%"
"2020- 02- 27","121,000","122,500","123,500","120,000","776.62K","-1.22%"
"2020- 02- 26","122,500","121,000","124,000","120,000","1.00M","0.00%"
"2020- 02- 25","122,500","122,500","124,500","122,000","793.86K","0.00%"
"2020- 02- 24","122,500","124,500","125,000","122,000","909.40K","-4.30%"
"2020- 02- 23","128,000","128,000","128,000","128,000","","0.00%"
"2020- 02- 21","128,000","128,000","129,500","127,000","628.97K","-1.54%"
"2020- 02- 20","130,000","132,500","133,000","129,000","709.44K","-1.14%"
"2020- 02- 19","131,500","133,000","134,000","130,500","775.62K","-0.75%"
"2020- 02- 18","132,500","134,000","134,500","131,000","743.67K","-2.21%"
"2020- 02- 17","135,500","133,500","136,000","132,500","524.94K","1.50%"
"2020- 02- 16","133,500","133,500","133,500","133,500","","0.00%"
"2020- 02- 14","133,500","132,500","135,000","131,500","449.54K","0.38%"
"2020- 02- 13","133,000","137,000","137,500","133,000","1.03M","-2.21%"
"2020- 02- 12","136,000","132,500","137,500","132,500","1.37M","2.64%"
"2020- 02- 11","132,500","131,000","135,000","130,500","948.65K","1.92%"
"2020- 02- 10","130,000","129,500","132,000","129,000","668.16K","-0.76%"
"2020- 02- 09","131,000","131,000","131,000","131,000","","0.00%"
"2020- 02- 07","131,000","130,500","131,000","127,500","996.60K","-0.76%"
"2020- 02- 06","132,000","125,500","133,000","125,500","1.66M","6.45%"
"2020- 02- 05","124,000","125,000","126,000","123,500","962.74K","0.00%"
"2020- 02- 04","124,000","123,500","126,000","122,500","1.20M","0.40%"
"2020- 02- 03","123,500","123,000","125,000","121,000","1.26M","-1.20%"
"2020- 02- 02","125,000","125,000","125,000","125,000","","0.00%"
"2020- 01- 31","125,000","128,500","129,500","124,500","1.03M","-1.96%"
"2020- 01- 30","127,500","130,000","130,500","126,500","1.03M","-2.67%"
"2020- 01- 29","131,000","132,000","133,000","129,000","1.32M","0.00%"
"2020- 01- 28","131,000","127,000","132,500","127,000","1.65M","0.38%"
"2020- 01- 27","130,500","130,500","130,500","130,500","","0.00%"
"2020- 01- 23","130,500","130,000","131,500","128,000","2.25M","2.76%"
"2020- 01- 22","127,000","117,500","127,000","117,500","2.60M","8.55%"
"2020- 01- 21","117,000","118,000","118,500","116,500","544.83K","-0.85%"
"2020- 01- 20","118,000","119,500","119,500","117,500","445.23K","-0.42%"
"2020- 01- 19","118,500","118,500","118,500","118,500","","0.00%"
"2020- 01- 17","118,500","118,500","120,000","118,000","573.46K","0.00%"
"2020- 01- 16","118,500","117,000","120,000","116,500","1.59M","3.04%"
"2020- 01- 15","115,000","116,000","116,000","114,000","562.97K","-0.86%"
"2020- 01- 14","116,000","115,500","117,000","115,500","739.64K","0.87%"
"2020- 01- 13","115,000","113,500","115,500","113,000","686.42K","1.32%"
"2020- 01- 12","113,500","113,500","113,500","113,500","","0.00%"
"2020- 01- 10","113,500","112,500","114,500","112,000","895.31K","1.79%"
"2020- 01- 09","111,500","113,000","114,500","110,000","1.37M","-0.45%"
"2020- 01- 08","112,000","115,000","115,500","111,500","1.03M","-3.03%"
"2020- 01- 07","115,500","116,500","117,000","115,500","642.10K","-0.43%"
"2020- 01- 06","116,000","116,000","117,000","115,500","332.98K","0.00%"
"2020- 01- 05","116,000","116,000","116,000","116,000","","0.00%"
"2020- 01- 03","116,000","118,500","119,000","115,000","1.14M","-1.69%"
"2020- 01- 02","118,000","121,000","121,000","118,000","551.70K","-2.07%"
